Language	Area	Lexifier	First major settlement	End of influence	Conditions of contact	Other languages in contact	Class	Position	Lexifier's Phoneme	Creole's Phoneme	Place Stability	Manner Stability	Example_converted	Reference	Gloss	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Stops	word-medial	k	k	1	1	[sɛk]	Baptista 2019: 268	dry	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Stops	word-initial	g	g	1	1	[grand]	Baptista 2019: 267	fat	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Stops	word-medial	g	g	1	1	[bɛrig]	Baptista 2019: 267	belly	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Fricatives	word-initial	v	v	1	1	[vɛj]	Baptista 2019: 278	old	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Fricatives	word-medial	v	v	1	1	[lava]	Baptista 2019: 275	to wash	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Fricatives	word-initial	f	f	1	1	[fri]	Baptista 2019: 267	cold	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Fricatives	word-medial	f	f	1	1	[fɔʃtɔd]	Baptista 2019: 772	far away	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Fricatives	word-initial	s	ʃ	0	1	[ʃuʒ]	Baptista 2019: 268	dirty	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Fricatives	word-medial	s	s	1	1	[pɔs]	Baptista 2019: 267	bird	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Fricatives	word-initial	z							
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Fricatives	word-medial	z	z	1	1	[aza]	Baptista 2019: 277	wing	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Fricatives	word-initial	t̠ʃ	t̠ʃ	1	1	[t̠ʃerɛ]	Baptista 2019: 275	to smell	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Fricatives	word-medial	t̠ʃ	t̠ʃ	1	1	[bit̠ʃ]	Baptista 2019: 267	animal	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Fricatives	word-initial	ʒ	ʒ	1	1	ʒunt	Baptista 2019: 274	next to	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Fricatives	word-medial	ʒ	ʒ	1	1	[ʃuʒ]	Baptista 2019: 268	dirty	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Rhotics	word-medial	ɾ	r	1	1	[t̠ʃerɛ]	Baptista 2019: 275	to smell	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Rhotics	word-final	ɾ	∅	0	0	[mud̠ʒe]	Baptista 2019: 268	woman	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Rhotics	word-initial	r	r	1	1	[rɔb]	Baptista 2019: 276	tail	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Rhotics	word-medial	r	r	1	1	[bɛrig]	Baptista 2019: 267	belly	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Laterals	word-initial	l	l	1	1	[lava]	Baptista 2019: 275	to wash	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Laterals	word-medial	l	l	1	1	[kɛbɛl]	Baptista 2019: 273	hair	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Laterals	word-final	l	l	1	1	[sɔl]	Baptista 2019: 276	sun	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Laterals	word-medial	ʎ	d̠ʒ	1	0	[mud̠ʒe]	Baptista 2019: 268	woman	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Nasals	word-initial	m	m	1	1	[mud̠ʒe]	Baptista 2019: 268	woman	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Nasals	word-medial	m	m	1	1	[nom]	Baptista 2019: 268	name	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Nasals	word-initial	n	n	1	1	[nom]	Baptista 2019: 268	name	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Nasals	word-medial	n	n	1	1	[pɛna]	Baptista 2019: 268	feather	
Cape Verdean Santo Antão	Upper Guinea	Portuguese	1462	1975	Slavery	Wolof, Temne, Mandinka	Nasals	word-medial	ɲ	ɲ	1	1	[kziɲa]	Baptista 2019: 268	a little	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Stops	word-initial	p	p	1	1	[pɛna]	Baptista 2019: 268	feather	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Stops	word-medial	p	p	1	1	[tripa]	Baptista 2019: 267	guts	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Stops	word-initial	b	b	1	1	[bɛriga]	Baptista 2019: 267	belly	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Stops	word-medial	b	b	1	1	[kabɛl]	Baptista 2019: 273	hair	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Stops	word-initial	t	t	1	1	[tud]	Baptista 2019: 267	everything	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Stops	word-medial	t	t	1	1	[mata]	Baptista 2019: 273	to kill	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Stops	word-initial	d	d	1	1	[dia]	Baptista 2019: 267	day	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Stops	word-medial	d	d	1	1	[tud]	Baptista 2019: 267	everything	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Stops	word-initial	k	k	1	1	[kabɛl]	Baptista 2019: 273	hair	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Stops	word-medial	k	k	1	1	[sɛk]	Baptista 2019: 268	dry	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Stops	word-initial	g	g	1	1	[grandɛ]	Baptista 2019: 267	fat	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Stops	word-medial	g	g	1	1	[bɛriga]	Baptista 2019: 267	belly	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Fricatives	word-initial	v	b	0	0	[bɛd̠ʒ]	Baptista 2019: 278	old	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Fricatives	word-medial	v	v	1	1	[lava]	Baptista 2019: 275	to wash	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Fricatives	word-initial	f	f	1	1	[friu]	Baptista 2019: 267	cold	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Fricatives	word-medial	f							
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Fricatives	word-initial	s	s	1	1	[suʒ]	Baptista 2019: 268	dirty	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Fricatives	word-medial	s	s	1	1	[pɔs]	Baptista 2019: 267	bird	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Fricatives	word-initial	z							
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Fricatives	word-medial	z	z	1	1	[aza]	Baptista 2019: 277	wing	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Fricatives	word-initial	t̠ʃ	t̠ʃ	1	1	[t̠ʃerɛ]	Baptista 2019: 275	to smell	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Fricatives	word-medial	t̠ʃ	t̠ʃ	1	1	[bit̠ʃ]	Baptista 2019: 267	animal	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Fricatives	word-initial	ʒ	d̠ʒ	1	0	d̠ʒunt	Baptista 2019: 274	next to	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Fricatives	word-medial	ʒ	ʒ	1	1	[suʒ]	Baptista 2019: 268	dirty	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Rhotics	word-medial	ɾ	r	1	1	[t̠ʃerɛ]	Baptista 2019: 275	to smell	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Rhotics	word-final	ɾ	∅	0	0	[mud̠ʒɛr]	Baptista 2019: 268	woman	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Rhotics	word-initial	r	r	1	1	[rɔb]	Baptista 2019: 276	tail	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Rhotics	word-medial	r	r	1	1	[bɛriga]	Baptista 2019: 267	belly	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Laterals	word-initial	l	l	1	1	[lava]	Baptista 2019: 275	to wash	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Laterals	word-medial	l	l	1	1	[kabɛl]	Baptista 2019: 273	hair	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Laterals	word-final	l	l	1	1	[sɔl]	Baptista 2019: 276	sun	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Laterals	word-medial	ʎ	d̠ʒ	1	0	[mud̠ʒɛr]	Baptista 2019: 268	woman	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Nasals	word-initial	m	m	1	1	[mud̠ʒɛr]	Baptista 2019: 268	woman	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Nasals	word-medial	m	m	1	1	[nom]	Baptista 2019: 268	name	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Nasals	word-initial	n	n	1	1	[nom]	Baptista 2019: 268	name	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Nasals	word-medial	n	n	1	1	[pɛna]	Baptista 2019: 268	feather	
Cape Verdean São Vicente	Upper Guinea	Portuguese	1838	1975	Slavery	Wolof, Temne, Mandinka	Nasals	word-medial	ɲ	ɲ	1	1	[kziɲa]	Baptista 2019: 268	a little	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Stops	word-initial	p	p	1	1	[pɛn]	Clements 2012: 39	feather	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Stops	word-medial	p	p	1	1	[trip]	Clements 2012: 40	guts	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Stops	word-initial	b	bʰ	1	0	[bʰarig]	Clements 2012: 37	belly	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Stops	word-medial	b	b	1	1	[kabel]	Clements 2012: 40	hair	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Stops	word-initial	t	t	1	1	[tud]	Clements 2012: 37	everything	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Stops	word-medial	t	t	1	1	[mata]	Clements 2012: 41	to kill	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Stops	word-initial	d	d	1	1	[di]	Clements 2012: 38	day	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Stops	word-medial	d	d	1	1	[tud]	Clements 2012: 37	everything	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Stops	word-initial	k	k	1	1	[kabel]	Clements 2012: 40	hair	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Stops	word-medial	k	k	1	1	[sek]	Clements 2012: 38	dry	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Stops	word-initial	g	g	1	1	[gros]	Clements 2012: 45	fat	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Stops	word-medial	g	g	1	1	[bʰarig]	Clements 2012: 37	belly	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Fricatives	word-initial	v	ʋ	1	0	[ʋɛl]	Clements 2012: 42	old	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Fricatives	word-medial	v	ʋ	1	0	[laʋa]	Clements 2012: 45	to wash	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Fricatives	word-initial	f	f	1	1	[fog]	Clements 2012: 39	fire	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Fricatives	word-medial	f							
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Fricatives	word-initial	s	s	1	1	[sudz]	Clements 2012: 38	dirty	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Fricatives	word-medial	s	s	1	1	[gros]	Clements 2012: 45	thick	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Fricatives	word-initial	z							
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Fricatives	word-medial	z	dz	1	0	[adz]	Clements 2012: 46	wing	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Fricatives	word-initial	t̠ʃ	t̠ʃ	1	1	[t̠ʃer ʋi]	Clements 2012: 44	to smell	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Fricatives	word-medial	t̠ʃ	t̠ʃ	1	1	[bit̠ʃ]	Clements 2012: 46	animal	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Fricatives	word-initial	ʒ							
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Fricatives	word-medial	ʒ	dz	0	0	[sudz]	Clements 2012: 38	dirty	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Rhotics	word-medial	ɾ	r	1	1	[t̠ʃer ʋi]	Clements 2012: 44	to smell	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Rhotics	word-final	ɾ	r	1	1	[mulɛr]	Clements 2012: 46	woman	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Rhotics	word-initial	r	rʰ	1	0	[rʰab]	Clements 2012: 45	tail	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Rhotics	word-medial	r	r	1	1	[bʰarig]	Clements 2012: 37	belly	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Laterals	word-initial	l	l	1	1	[laʋa]	Clements 2012: 45	to wash	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Laterals	word-medial	l	l	1	1	[kabel]	Clements 2012: 40	hair	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Laterals	word-final	l	l	1	1	[sɔl]	Clements 2012: 45	sun	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Laterals	word-medial	ʎ	l	0	1	[mulɛr]	Clements 2012: 46	woman	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Nasals	word-initial	m	m	1	1	[mulɛr]	Clements 2012: 46	woman	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Nasals	word-medial	m	m	1	1	[nom]	Clements 2012: 41	name	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Nasals	word-initial	n	n	1	1	[nom]	Clements 2012: 42	name	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Nasals	word-medial	n	n	1	1	[pɛn]	Clements 2012: 39	feather	
Korlai	Nortern India	Portuguese	1520	1640	Commerce	Marathi	Nasals	word-medial	ɲ	∅	0	0	[kami]	Clements 2012: 43	road	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Stops	word-initial	p	p	1	1	[pɛn]	Clements 2012: 39	feather	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Stops	word-medial	p	p	1	1	[trip]	Clements 2012: 40	guts	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Stops	word-initial	b	b	1	1	[barig]	Clements 2012: 37	belly	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Stops	word-medial	b	b	1	1	[kabil]	Clements 2012: 40	hair	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Stops	word-initial	t	t	1	1	[tud]	Clements 2012: 37	everything	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Stops	word-medial	t	t	1	1	[mata]	Clements 2012: 41	to kill	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Stops	word-initial	d	d	1	1	[di]	Clements 2012: 38	day	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Stops	word-medial	d	d	1	1	[tud]	Clements 2012: 37	everything	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Stops	word-initial	k	k	1	1	[kabil]	Clements 2012: 40	hair	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Stops	word-medial	k	k	1	1	[sek]	Clements 2012: 38	dry	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Stops	word-initial	g	g	1	1	[gros]	Clements 2012: 45	fat	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Stops	word-medial	g	g	1	1	[barig]	Clements 2012: 37	belly	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Fricatives	word-initial	v	ʋ	1	0	[ʋɛʎ]	Clements 2012: 42	old	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Fricatives	word-medial	v	ʋ	1	0	[laʋa]	Clements 2012: 45	to wash	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Fricatives	word-initial	f	f	1	1	[fog]	Clements 2012: 39	fire	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Fricatives	word-medial	f							
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Fricatives	word-initial	s	s	1	1	[sudz]	Clements 2012: 38	dirty	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Fricatives	word-medial	s	s	1	1	[gros]	Clements 2012: 45	thick	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Fricatives	word-initial	z							
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Fricatives	word-medial	z	z	1	1	[az]	Clements 2012: 46	wing	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Fricatives	word-initial	t̠ʃ	t̠ʃ	1	1	[t̠ʃer]	Clements 2012: 44	to smell	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Fricatives	word-medial	t̠ʃ	t̠ʃ	1	1	[bit̠ʃ]	Clements 2012: 46	animal	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Fricatives	word-initial	ʒ	dz	0	0	[d̠ʒel]	Clements 2012: 40	ice	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Fricatives	word-medial	ʒ	dz	0	0	[sudz]	Clements 2012: 38	dirty	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Rhotics	word-medial	ɾ	r	1	1	[t̠ʃer]	Clements 2012: 44	to smell	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Rhotics	word-final	ɾ	r	1	1	[muʎer]	Clements 2012: 46	woman	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Rhotics	word-initial	r	ʀ	0	1	[ʀab]	Clements 2012: 45	tail	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Rhotics	word-medial	r	r	1	1	[barig]	Clements 2012: 37	belly	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Laterals	word-initial	l	l	1	1	[laʋa]	Clements 2012: 45	to wash	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Laterals	word-medial	l	l	1	1	[kabil]	Clements 2012: 40	hair	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Laterals	word-final	l	l	1	1	[sɔl]	Clements 2012: 45	sun	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Laterals	word-medial	ʎ	ʎ	1	1	[muʎer]	Clements 2012: 46	woman	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Nasals	word-initial	m	m	1	1	[muʎer]	Clements 2012: 46	woman	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Nasals	word-medial	m	m	1	1	[nom]	Clements 2012: 41	name	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Nasals	word-initial	n	n	1	1	[nom]	Clements 2012: 42	name	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Nasals	word-medial	n	n	1	1	[pɛn]	Clements 2012: 39	feather	
Daman	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Nasals	word-medial	ɲ	ɲ	1	1	[kamiɲ]	Clements 2012: 43	road	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Stops	word-initial	p	p	1	1	[pɛn]	Clements 2012: 39	feather	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Stops	word-medial	p	p	1	1	[trip]	Clements 2012: 40	guts	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Stops	word-initial	b	b	1	1	[barig]	Clements 2012: 37	belly	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Stops	word-medial	b	b	1	1	[kabel]	Clements 2012: 40	hair	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Stops	word-initial	t	t	1	1	[tud]	Clements 2012: 37	everything	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Stops	word-medial	t	t	1	1	[mata]	Clements 2012: 41	to kill	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Stops	word-initial	d	d	1	1	[di]	Clements 2012: 38	day	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Stops	word-medial	d	d	1	1	[tud]	Clements 2012: 37	everything	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Stops	word-initial	k	k	1	1	[kabel]	Clements 2012: 40	hair	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Stops	word-medial	k	k	1	1	[sek]	Clements 2012: 38	dry	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Stops	word-initial	g	g	1	1	[gros]	Clements 2012: 45	fat	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Stops	word-medial	g	g	1	1	[barig]	Clements 2012: 37	belly	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Fricatives	word-initial	v	ʋ	1	0	[ʋɛj]	Clements 2012: 42	old	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Fricatives	word-medial	v	ʋ	1	0	[laʋa]	Clements 2012: 45	to wash	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Fricatives	word-initial	f	f	1	1	[fog]	Clements 2012: 39	fire	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Fricatives	word-medial	f							
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Fricatives	word-initial	s	s	1	1	[sudz]	Clements 2012: 38	dirty	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Fricatives	word-medial	s	s	1	1	[gros]	Clements 2012: 45	thick	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Fricatives	word-initial	z							
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Fricatives	word-medial	z	z	1	1	[az]	Clements 2012: 46	wing	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Fricatives	word-initial	t̠ʃ	t̠ʃ	1	1	[t̠ʃer]	Clements 2012: 44	to smell	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Fricatives	word-medial	t̠ʃ	t̠ʃ	1	1	[bit̠ʃ]	Clements 2012: 46	animal	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Fricatives	word-initial	ʒ	dz	0	0	[dzel]	Clements 2012: 40	ice	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Fricatives	word-medial	ʒ	dz	0	0	[sudz]	Clements 2012: 38	dirty	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Rhotics	word-medial	ɾ	r	1	1	[t̠ʃer]	Clements 2012: 44	to smell	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Rhotics	word-final	ɾ	r	1	1	[mujɛr]	Clements 2012: 46	woman	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Rhotics	word-initial	r	r	1	1	[rab]	Clements 2012: 45	tail	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Rhotics	word-medial	r	r	1	1	[barig]	Clements 2012: 37	belly	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Laterals	word-initial	l	l	1	1	[laʋa]	Clements 2012: 45	to wash	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Laterals	word-medial	l	l	1	1	[kabel]	Clements 2012: 40	hair	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Laterals	word-final	l	l	1	1	[sɔl]	Clements 2012: 45	sun	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Laterals	word-medial	ʎ	j	1	0	[mujɛr]	Clements 2012: 46	woman	
Diu	Nortern India	Portuguese	1540	1740	Commerce	Gujarati	Nasals	word-initial	m	m	1	1	[mujɛr]	Clements 2012: 46	woman	
